table_name,field_name,language,translation,record_id,record_sub_id,field_value
stop_times,stop_headsign,ko,교토에키마에(【가와바타 거리】야세역・다카라가이케・다카노바시히가시즈메・데마치야나기에키마에・산조케이한마에・시조카와라마치・시조카라스마),,,京都駅前(【川端通経由】八瀬駅前・宝ヶ池・高野橋東詰・出町柳駅前・三条京阪前・四条河原町・四条烏丸)
stop_times,stop_headsign,ja,京都駅前(【東山通経由】八瀬駅前・宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）),,,京都駅前(【東山通経由】八瀬駅前・宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,en,Kyoto Sta.(【Higashiyama-dori St.】Yase Sta.・Takaragaike・Ginkakuji-michi・Hyakumanben・Gion・Kiyomizu-michi),,,京都駅前(【東山通経由】八瀬駅前・宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,zh-cn,京都站前(【东山大街】八濑站前・宝池・银阁寺道・百万遍・祇园・清水道・博物馆三十三间堂前),,,京都駅前(【東山通経由】八瀬駅前・宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,zh-tw,京都站前(【東山大街】八瀨站前・寶池・銀閣寺道・百萬遍・祇園・清水道・博物館三十三間堂前),,,京都駅前(【東山通経由】八瀬駅前・宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,ko,교토에키마에(【히가시야마 거리】야세역・다카라가이케・긴카쿠지미치・햐쿠만벤・기온・기요미즈미치・하쿠부쓰칸산주산겐도마에),,,京都駅前(【東山通経由】八瀬駅前・宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,ja,京都駅前(【東山通経由】宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）),,,京都駅前(【東山通経由】宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,en,Kyoto Sta.(【Higashiyama-dori St.】Takaragaike・Ginkakuji-michi（Ginkakuji Temple）・Hyakumanben・Gion・Kiyomizu-michi),,,京都駅前(【東山通経由】宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,zh-cn,京都站前(【东山大街】宝池・银阁寺道・百万遍・祇园・清水道・博物馆三十三间堂前),,,京都駅前(【東山通経由】宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,zh-tw,京都站前(【東山大街】寶池・銀閣寺道・百萬遍・祇園・清水道・博物館三十三間堂前),,,京都駅前(【東山通経由】宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,ko,교토에키마에(【히가시야마 거리】다카라가이케・긴카쿠지미치・햐쿠만벤・기온・기요미즈미치・하쿠부쓰칸산주산겐도마에),,,京都駅前(【東山通経由】宝ヶ池・銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,ja,京都駅前(【東山通経由】銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）),,,京都駅前(【東山通経由】銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,en,Kyoto Sta.(【Higashiyama-dori St.】Ginkakuji-michi（Ginkakuji Temple）・Hyakumanben・Gion・Kiyomizu-michi),,,京都駅前(【東山通経由】銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,zh-cn,京都站前(【东山大街】银阁寺道・百万遍・祇园・清水道・博物馆三十三间堂前),,,京都駅前(【東山通経由】銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,zh-tw,京都站前(【東山大街】銀閣寺道・百萬遍・祇園・清水道・博物館三十三間堂前),,,京都駅前(【東山通経由】銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,ko,교토에키마에(【히가시야마 거리】긴카쿠지미치・햐쿠만벤・기온・기요미즈미치・하쿠부쓰칸산주산겐도마에),,,京都駅前(【東山通経由】銀閣寺道・百万遍・祇園・清水道・博物館三十三間堂前（五条坂は通過します）)
stop_times,stop_headsign,ja,京都駅前(【比叡山ドライブバス】),,,京都駅前(【比叡山ドライブバス】)
stop_times,stop_headsign,en,Kyoto Sta.,,,京都駅前(【比叡山ドライブバス】)
stop_times,stop_headsign,zh-cn,京都站前,,,京都駅前(【比叡山ドライブバス】)
stop_times,stop_headsign,zh-tw,京都站前,,,京都駅前(【比叡山ドライブバス】)
stop_times,stop_headsign,ko,교토에키마에,,,京都駅前(【比叡山ドライブバス】)
stop_times,stop_headsign,ja,京都駅前(【比叡山ドライブバス】三条京阪前・四条河原町),,,京都駅前(【比叡山ドライブバス】三条京阪前・四条河原町)
stop_times,stop_headsign,en,Kyoto Sta.(Sanjo Keihan-mae・Shijo Kawaramachi),,,京都駅前(【比叡山ドライブバス】三条京阪前・四条河原町)
stop_times,stop_headsign,zh-cn,京都站前(三条京阪前・四条河原町),,,京都駅前(【比叡山ドライブバス】三条京阪前・四条河原町)
stop_times,stop_headsign,zh-tw,京都站前(三條京阪前・四條河原町),,,京都駅前(【比叡山ドライブバス】三条京阪前・四条河原町)
stop_times,stop_headsign,ko,교토에키마에(산조케이한마에・시조카와라마치),,,京都駅前(【比叡山ドライブバス】三条京阪前・四条河原町)
stop_times,stop_headsign,ja,京都駅前(【比叡山ドライブバス】出町柳駅前・三条京阪前・四条河原町),,,京都駅前(【比叡山ドライブバス】出町柳駅前・三条京阪前・四条河原町)
stop_times,stop_headsign,en,Kyoto Sta.(Demachiyanagi Sta.・Sanjo Keihan-mae・Shijo Kawaramachi),,,京都駅前(【比叡山ドライブバス】出町柳駅前・三条京阪前・四条河原町)
stop_times,stop_headsign,zh-cn,京都站前(出町柳站前・三条京阪前・四条河原町),,,京都駅前(【比叡山ドライブバス】出町柳駅前・三条京阪前・四条河原町)
stop_times,stop_headsign,zh-tw,京都站前(出町柳站前・三條京阪前・四條河原町),,,京都駅前(【比叡山ドライブバス】出町柳駅前・三条京阪前・四条河原町)
stop_times,stop_headsign,ko,교토에키마에(데마치야나기에키마에・산조케이한마에・시조카와라마치),,,京都駅前(【比叡山ドライブバス】出町柳駅前・三条京阪前・四条河原町)
stop_times,stop_headsign,ja,京都駅前(【比叡山ドライブバス】四条河原町),,,京都駅前(【比叡山ドライブバス】四条河原町)
stop_times,stop_headsign,en,Kyoto Sta.(Shijo Kawaramachi),,,京都駅前(【比叡山ドライブバス】四条河原町)
stop_times,stop_headsign,zh-cn,京都站前(四条河原町),,,京都駅前(【比叡山ドライブバス】四条河原町)
stop_times,stop_headsign,zh-tw,京都站前(四條河原町),,,京都駅前(【比叡山ドライブバス】四条河原町)
stop_times,stop_headsign,ko,교토에키마에(시조카와라마치),,,京都駅前(【比叡山ドライブバス】四条河原町)
stop_times,stop_headsign,ja,京都駅前(太秦天神川駅前・西大路四条・四条烏丸),,,京都駅前(太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,en,Kyoto Sta.(Uzumasa Tenjingawa Sta.・Nishioji Shijo・Shijo Karasuma),,,京都駅前(太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,zh-cn,京都站前(太秦天神川站前・西大路四条（阪急、岚电西院站）・四条乌丸（地铁四条站）),,,京都駅前(太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,zh-tw,京都站前(太秦天神川站前・西大路四條（阪急、嵐電西院站）・四條烏丸（捷運四條站）),,,京都駅前(太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,ko,교토에키마에(우즈마사텐진가와에키마에・니시오지시조（한큐 사이인역　란덴 사이역）・시조카라스마（지하철　시조역）),,,京都駅前(太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,ja,京都駅前(太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸),,,京都駅前(太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,en,Kyoto Sta.(Uzumasa Koryuji-mae (Koryuji Temple)・Uzumasa Tenjingawa Sta.・Nishioji Shijo・Shijo Karasuma),,,京都駅前(太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,zh-cn,京都站前(太秦广隆寺前・太秦天神川站前・西大路四条（阪急、岚电西院站）・四条乌丸（地铁四条站）),,,京都駅前(太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,zh-tw,京都站前(太秦廣隆寺前・太秦天神川站前・西大路四條（阪急、嵐電西院站）・四條烏丸（捷運四條站）),,,京都駅前(太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,ko,교토에키마에(우즈마사코류지마에・우즈마사텐진가와에키마에・니시오지시조（한큐 사이인역　란덴 사이역）・시조카라스마（지하철　시조역）),,,京都駅前(太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,ja,京都駅前(西大路四条・四条烏丸),,,京都駅前(西大路四条・四条烏丸)
stop_times,stop_headsign,en,Kyoto Sta.(Nishioji Shijo・Shijo Karasuma),,,京都駅前(西大路四条・四条烏丸)
stop_times,stop_headsign,zh-cn,京都站前(西大路四条（阪急、岚电西院站）・四条乌丸（地铁四条站）),,,京都駅前(西大路四条・四条烏丸)
stop_times,stop_headsign,zh-tw,京都站前(西大路四條（阪急、嵐電西院站）・四條烏丸（捷運四條站）),,,京都駅前(西大路四条・四条烏丸)
stop_times,stop_headsign,ko,교토에키마에(니시오지시조（한큐 사이인역　란덴 사이역）・시조카라스마（지하철　시조역）),,,京都駅前(西大路四条・四条烏丸)
stop_times,stop_headsign,ja,京都駅前(阪急嵐山駅前・太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸),,,京都駅前(阪急嵐山駅前・太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,en,Kyoto Sta.(Hankyu Arashiyama Sta.・Uzumasa Koryuji-mae・Uzumasa Tenjingawa Sta.・Nishioji Shijo・Shijo Karasuma),,,京都駅前(阪急嵐山駅前・太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,zh-cn,京都站前(阪急岚山站前・太秦广隆寺前・太秦天神川站前・西大路四条（阪急、岚电西院站）・四条乌丸（地铁四条站）),,,京都駅前(阪急嵐山駅前・太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,zh-tw,京都站前(阪急嵐山站前・太秦廣隆寺前・太秦天神川站前・西大路四條（阪急、嵐電西院站）・四條烏丸（捷運四條站）),,,京都駅前(阪急嵐山駅前・太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,ko,교토에키마에(한큐아라시야마에키마에・우즈마사코류지마에・우즈마사텐진가와에키마에・니시오지시조（한큐 사이인역　란덴 사이역）・시조카라스마（지하철　시조역）),,,京都駅前(阪急嵐山駅前・太秦広隆寺前・太秦天神川駅前・西大路四条・四条烏丸)
stop_times,stop_headsign,ja,京都駅前(丸太町通・太秦天神川駅前・京都リサーチパーク前),,,京都駅前(丸太町通・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,en,Kyoto Sta.(Marutamachi Street・Uzumasa Tenjingawa Sta.・Kyoto Research Park-mae),,,京都駅前(丸太町通・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,zh-cn,京都站前(丸太町街・太秦天神川站前・京都Research Park前（京都研究园）),,,京都駅前(丸太町通・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,zh-tw,京都站前(丸太町街・太秦天神川站前・京都Research Park前（京都研究園）),,,京都駅前(丸太町通・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,ko,교토에키마에(마루타마치도리・우즈마사텐진가와에키마에・교토리사치파쿠마에),,,京都駅前(丸太町通・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,ja,京都駅前(京都リサーチパーク前),,,京都駅前(京都リサーチパーク前)
stop_times,stop_headsign,en,Kyoto Sta.(Kyoto Research Park-mae),,,京都駅前(京都リサーチパーク前)
stop_times,stop_headsign,zh-cn,京都站前(京都Research Park前（京都研究园）),,,京都駅前(京都リサーチパーク前)
stop_times,stop_headsign,zh-tw,京都站前(京都Research Park前（京都研究園）),,,京都駅前(京都リサーチパーク前)
stop_times,stop_headsign,ko,교토에키마에(교토리사치파쿠마에),,,京都駅前(京都リサーチパーク前)
stop_times,stop_headsign,ja,京都駅前(太秦天神川駅前・京都リサーチパーク前),,,京都駅前(太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,en,Kyoto Sta.(Uzumasa Tenjingawa Sta.・Kyoto Research Park-mae),,,京都駅前(太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,zh-cn,京都站前(太秦天神川站前・京都Research Park前（京都研究园）),,,京都駅前(太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,zh-tw,京都站前(太秦天神川站前・京都Research Park前（京都研究園）),,,京都駅前(太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,ko,교토에키마에(우즈마사텐진가와에키마에・교토리사치파쿠마에),,,京都駅前(太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,ja,京都駅前(太秦広隆寺前・太秦映画村前・太秦天神川駅前・京都リサーチパーク前),,,京都駅前(太秦広隆寺前・太秦映画村前・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,en,Kyoto Sta.(Uzumasa Koryuji-mae・Uzumasa Eigamura-mae ・Uzumasa Tenjingawa Sta.・Kyoto Research Park-mae),,,京都駅前(太秦広隆寺前・太秦映画村前・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,zh-cn,京都站前(太秦广隆寺前・太秦电影村前・太秦天神川站前・京都Research Park前（京都研究园）),,,京都駅前(太秦広隆寺前・太秦映画村前・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,zh-tw,京都站前(太秦廣隆寺前・太秦電影村前・太秦天神川站前・京都Research Park前（京都研究園）),,,京都駅前(太秦広隆寺前・太秦映画村前・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,ko,교토에키마에(우즈마사코류지마에・우즈마사 에이가무라마에・우즈마사텐진가와에키마에・교토리사치파쿠마에),,,京都駅前(太秦広隆寺前・太秦映画村前・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,ja,京都駅前(太秦映画村前・太秦天神川駅前・京都リサーチパーク前),,,京都駅前(太秦映画村前・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,en,Kyoto Sta.(Uzumasa Eigamura-mae (UZUMASA KYOTO VILLAGE) ・Uzumasa Tenjingawa Sta.・Kyoto Research Park-mae),,,京都駅前(太秦映画村前・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,zh-cn,京都站前(太秦电影村前・太秦天神川站前・京都Research Park前（京都研究园）),,,京都駅前(太秦映画村前・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,zh-tw,京都站前(太秦電影村前・太秦天神川站前・京都Research Park前（京都研究園）),,,京都駅前(太秦映画村前・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,ko,교토에키마에(우즈마사 에이가무라마에・우즈마사텐진가와에키마에・교토리사치파쿠마에),,,京都駅前(太秦映画村前・太秦天神川駅前・京都リサーチパーク前)
stop_times,stop_headsign,ja,出町柳駅前,,,出町柳駅前
stop_times,stop_headsign,en,Demachiyanagi Sta.,,,出町柳駅前
stop_times,stop_headsign,zh-cn,出町柳站前,,,出町柳駅前
stop_times,stop_headsign,zh-tw,出町柳站前,,,出町柳駅前
stop_times,stop_headsign,ko,데마치야나기에키마에,,,出町柳駅前
stop_times,stop_headsign,ja,出町柳駅前(【八瀬バイパス経由】八瀬駅前・宝ヶ池・高野橋東詰),,,出町柳駅前(【八瀬バイパス経由】八瀬駅前・宝ヶ池・高野橋東詰)
stop_times,stop_headsign,en,Demachiyanagi Sta.(【Yase Bypass】Yase Sta.・Takaragaike・Takanobashi Higashizume),,,出町柳駅前(【八瀬バイパス経由】八瀬駅前・宝ヶ池・高野橋東詰)
stop_times,stop_headsign,zh-cn,出町柳站前(【八濑旁路】八濑站前・宝池・高野桥东诘（东侧）),,,出町柳駅前(【八瀬バイパス経由】八瀬駅前・宝ヶ池・高野橋東詰)
stop_times,stop_headsign,zh-tw,出町柳站前(【八瀨旁路】八瀨站前・寶池・高野橋東詰（東側）),,,出町柳駅前(【八瀬バイパス経由】八瀬駅前・宝ヶ池・高野橋東詰)
stop_times,stop_headsign,ko,데마치야나기에키마에(【야세 바이패스도로】야세역・다카라가이케・다카노바시히가시즈메),,,出町柳駅前(【八瀬バイパス経由】八瀬駅前・宝ヶ池・高野橋東詰)
stop_times,stop_headsign,ja,出町柳駅前(宝ヶ池・高野橋東詰),,,出町柳駅前(宝ヶ池・高野橋東詰)
stop_times,stop_headsign,en,Demachiyanagi Sta.(Takaragaike・Takanobashi Higashizume),,,出町柳駅前(宝ヶ池・高野橋東詰)
stop_times,stop_headsign,zh-cn,出町柳站前(宝池・高野桥东诘（东侧）),,,出町柳駅前(宝ヶ池・高野橋東詰)
stop_times,stop_headsign,zh-tw,出町柳站前(寶池・高野橋東詰（東側）),,,出町柳駅前(宝ヶ池・高野橋東詰)
stop_times,stop_headsign,ko,데마치야나기에키마에(다카라가이케・다카노바시히가시즈메),,,出町柳駅前(宝ヶ池・高野橋東詰)
stop_times,stop_headsign,ja,出町柳駅前(高野橋東詰),,,出町柳駅前(高野橋東詰)
stop_times,stop_headsign,en,Demachiyanagi Sta.(Takanobashi Higashizume),,,出町柳駅前(高野橋東詰)
stop_times,stop_headsign,zh-cn,出町柳站前(高野桥东诘（东侧）),,,出町柳駅前(高野橋東詰)
stop_times,stop_headsign,zh-tw,出町柳站前(高野橋東詰（東側）),,,出町柳駅前(高野橋東詰)
stop_times,stop_headsign,ko,데마치야나기에키마에(다카노바시히가시즈메),,,出町柳駅前(高野橋東詰)
stop_times,stop_headsign,ja,出町柳駅前(京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰),,,出町柳駅前(京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,en,Demachiyanagi Sta.(Kyoto Sangyo University・Misonoguchicho（Kamigamo-jinja Shrine）・Karasuma Kitaoji（Kitaoji Sta.）),,,出町柳駅前(京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,zh-cn,出町柳站前(京都产业大学前・御园口町（上贺茂神社前）・乌丸北大路（北大路站）・高野桥东诘（东侧）),,,出町柳駅前(京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,zh-tw,出町柳站前(京都產業大學前・御薗口町（上賀茂神社前）・烏丸北大路（北大路站）・高野橋東詰（東側）),,,出町柳駅前(京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,ko,데마치야나기에키마에(교토 산교다이가쿠마에・미소노구치초（가미가모진자마에）・가라스마키타오지（키타오지역）・다카노바시히가시즈메),,,出町柳駅前(京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,ja,出町柳駅前(御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰),,,出町柳駅前(御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,en,Demachiyanagi Sta.(Misonoguchicho（Kamigamo-jinja Shrine）・Karasuma Kitaoji（Kitaoji Sta.）・Takanobashi Higashizume),,,出町柳駅前(御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,zh-cn,出町柳站前(御园口町（上贺茂神社前）・乌丸北大路（北大路站）・高野桥东诘（东侧）),,,出町柳駅前(御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,zh-tw,出町柳站前(御薗口町（上賀茂神社前）・烏丸北大路（北大路站）・高野橋東詰（東側）),,,出町柳駅前(御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,ko,데마치야나기에키마에(미소노구치초（가미가모진자마에）・가라스마키타오지（키타오지역）・다카노바시히가시즈메),,,出町柳駅前(御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,ja,出町柳駅前(烏丸北大路（地下鉄北大路駅）・高野橋東詰),,,出町柳駅前(烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,en,Demachiyanagi Sta.(Karasuma Kitaoji（Kitaoji Sta.）・Takanobashi Higashizume),,,出町柳駅前(烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,zh-cn,出町柳站前(乌丸北大路（北大路站）・高野桥东诘（东侧）),,,出町柳駅前(烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,zh-tw,出町柳站前(烏丸北大路（北大路站）・高野橋東詰（東側）),,,出町柳駅前(烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,ko,데마치야나기에키마에(가라스마키타오지（키타오지역）・다카노바시히가시즈메),,,出町柳駅前(烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,ja,出町柳駅前(貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰),,,出町柳駅前(貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,en,Demachiyanagi Sta.(Kibuneguchi・Kyoto Sangyo University・Misonoguchicho（Kamigamo-jinja Shrine）・Kitaoji Sta.),,,出町柳駅前(貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,zh-cn,出町柳站前(贵船口・京都产业大学前・御园口町（上贺茂神社前）・乌丸北大路（北大路站）・高野桥东诘（东侧）),,,出町柳駅前(貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,zh-tw,出町柳站前(貴船口・京都產業大學前・御薗口町（上賀茂神社前）・烏丸北大路（北大路站）・高野橋東詰（東側）),,,出町柳駅前(貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,ko,데마치야나기에키마에(키부네구치・교토 산교다이가쿠마에・미소노구치초（가미가모진자마에）・가라스마키타오지（키타오지역）・다카노바시히가시즈메),,,出町柳駅前(貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,ja,出町柳駅前(鞍馬・貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰),,,出町柳駅前(鞍馬・貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,en,Demachiyanagi Sta.(Kurama・Kibuneguchi・Kyoto Sangyo University・Misonoguchicho（Kamigamo-jinja Shrine）・Kitaoji Sta.),,,出町柳駅前(鞍馬・貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,zh-cn,出町柳站前(鞍马・贵船口・京都产业大学前・御园口町（上贺茂神社前）・乌丸北大路（北大路站）・高野桥东诘（东侧）),,,出町柳駅前(鞍馬・貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,zh-tw,出町柳站前(鞍馬・貴船口・京都產業大學前・御薗口町（上賀茂神社前）・烏丸北大路（北大路站）・高野橋東詰（東側）),,,出町柳駅前(鞍馬・貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,ko,데마치야나기에키마에(쿠라마・키부네구치・교토 산교다이가쿠마에・미소노구치초（가미가모진자마에）・가라스마키타오지（키타오지역）・다카노바시히가시즈메),,,出町柳駅前(鞍馬・貴船口・京都産業大学前・御薗口町（上賀茂神社前）・烏丸北大路（地下鉄北大路駅）・高野橋東詰)
stop_times,stop_headsign,ja,出町柳駅前(北大路バスターミナル・高野橋東詰),,,出町柳駅前(北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,en,Demachiyanagi Sta.(Kitaoji BusTerminal・Takanobashi Higashizume),,,出町柳駅前(北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,zh-cn,出町柳站前(北大路公交车总站・高野桥东诘（东侧）),,,出町柳駅前(北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,zh-tw,出町柳站前(北大路公交車總站・高野橋東詰（東側）),,,出町柳駅前(北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,ko,데마치야나기에키마에(기타오지바스타미나루・다카노바시히가시즈메),,,出町柳駅前(北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,ja,出町柳駅前(北大路堀川・北大路バスターミナル・高野橋東詰),,,出町柳駅前(北大路堀川・北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,en,Demachiyanagi Sta.(Kitaoji Horikawa・Kitaoji BusTerminal・Takanobashi Higashizume),,,出町柳駅前(北大路堀川・北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,zh-cn,出町柳站前(北大路堀川・北大路公交车总站・高野桥东诘（东侧）),,,出町柳駅前(北大路堀川・北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,zh-tw,出町柳站前(北大路堀川・北大路公交車總站・高野橋東詰（東側）),,,出町柳駅前(北大路堀川・北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,ko,데마치야나기에키마에(기타오지호리카와・기타오지바스타미나루・다카노바시히가시즈메),,,出町柳駅前(北大路堀川・北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,ja,出町柳駅前(御薗口町（上賀茂神社前）・北大路堀川・北大路バスターミナル・高野橋東詰),,,出町柳駅前(御薗口町（上賀茂神社前）・北大路堀川・北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,en,Demachiyanagi Sta.(Misonoguchicho（Kamigamo-jinja Shrine）・Kitaoji Horikawa・Kitaoji BusTerminal・Takanobashi Higashizume),,,出町柳駅前(御薗口町（上賀茂神社前）・北大路堀川・北大路バスターミナル・高野橋東詰)
stop_times,stop_headsign,zh-cn,出町柳站前(御园口町（上贺茂神社前）・北大路堀川・北大路公交车总站・高野桥东诘（东侧）),,,出町柳駅前(御薗口町（上賀茂神社前）・北大路堀川・北大路バスターミナル・高野橋東詰)
