table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,en,"Narutaki Honmachi",197200,,
stops,stop_name,zh-Hans,"鸣泷本町",197200,,
stops,stop_name,zh-Hant,"鳴瀧本町",197200,,
stops,stop_name,ko,"나루타키혼마치",197200,,
stops,stop_name,ja,"府立体育館前",198100,,
stops,stop_name,ja-Hrkt,"ふりつたいいくかんまえ",198100,,
stops,stop_name,en,"Furitsu Taiikukan-mae (SHIMADZU ARENA KYOTO)",198100,,
stops,stop_name,zh-Hans,"府立体育馆前（岛津ARENA京都前）",198100,,
stops,stop_name,zh-Hant,"府立體育館前（島津ARENA京都前）",198100,,
stops,stop_name,ko,"후리쓰타이이쿠칸마에（시마즈 아레나 교토마에）",198100,,
stops,stop_name,ja,"府立体育館前",198200,,
stops,stop_name,ja-Hrkt,"ふりつたいいくかんまえ",198200,,
stops,stop_name,en,"Furitsu Taiikukan-mae (SHIMADZU ARENA KYOTO)",198200,,
stops,stop_name,zh-Hans,"府立体育馆前（岛津ARENA京都前）",198200,,
stops,stop_name,zh-Hant,"府立體育館前（島津ARENA京都前）",198200,,
stops,stop_name,ko,"후리쓰타이이쿠칸마에（시마즈 아레나 교토마에）",198200,,
stops,stop_name,ja,"大将軍",199300,,
stops,stop_name,ja-Hrkt,"たいしょうぐん",199300,,
stops,stop_name,en,"Taishogun",199300,,
stops,stop_name,zh-Hans,"大将军",199300,,
stops,stop_name,zh-Hant,"大將軍",199300,,
stops,stop_name,ko,"다이쇼군",199300,,
stops,stop_name,ja,"大将軍",199400,,
stops,stop_name,ja-Hrkt,"たいしょうぐん",199400,,
stops,stop_name,en,"Taishogun",199400,,
stops,stop_name,zh-Hans,"大将军",199400,,
stops,stop_name,zh-Hant,"大將軍",199400,,
stops,stop_name,ko,"다이쇼군",199400,,
stops,stop_name,ja,"丸太町智恵光院",200100,,
stops,stop_name,ja-Hrkt,"まるたまちちえこういん",200100,,
stops,stop_name,en,"Marutamachi Chiekoin",200100,,
stops,stop_name,zh-Hans,"丸太町智恵光院",200100,,
stops,stop_name,zh-Hant,"丸太町智恵光院",200100,,
stops,stop_name,ko,"마루타마치치에코인",200100,,
stops,stop_name,ja,"丸太町智恵光院",200200,,
stops,stop_name,ja-Hrkt,"まるたまちちえこういん",200200,,
stops,stop_name,en,"Marutamachi Chiekoin",200200,,
stops,stop_name,zh-Hans,"丸太町智恵光院",200200,,
stops,stop_name,zh-Hant,"丸太町智恵光院",200200,,
stops,stop_name,ko,"마루타마치치에코인",200200,,
stops,stop_name,ja,"文化庁前・府庁前",201100,,
stops,stop_name,ja-Hrkt,"ぶんかちょうまえ・ふちょうまえ",201100,,
stops,stop_name,en,"Bunkacho-mae / Fucho-mae(Agency for Cultural Affairs, Government of Japan / Prefectural Office)",201100,,
stops,stop_name,zh-Hans,"文化厅前・府厅前",201100,,
stops,stop_name,zh-Hant,"文化廳前・府廳前",201100,,
stops,stop_name,ko,"분카초마에・후초마에 （일본 문화청•교토부청）",201100,,
stops,stop_name,ja,"文化庁前・府庁前",201200,,
stops,stop_name,ja-Hrkt,"ぶんかちょうまえ・ふちょうまえ",201200,,
stops,stop_name,en,"Bunkacho-mae / Fucho-mae(Agency for Cultural Affairs, Government of Japan / Prefectural Office)",201200,,
stops,stop_name,zh-Hans,"文化厅前・府厅前",201200,,
stops,stop_name,zh-Hant,"文化廳前・府廳前",201200,,
stops,stop_name,ko,"분카초마에・후초마에 （일본 문화청•교토부청）",201200,,
stops,stop_name,ja,"裁判所前",202100,,
stops,stop_name,ja-Hrkt,"さいばんしょまえ",202100,,
stops,stop_name,en,"Saibansho-mae(Court)",202100,,
stops,stop_name,zh-Hans,"裁判所前（法院）",202100,,
stops,stop_name,zh-Hant,"裁判所前（法院）",202100,,
stops,stop_name,ko,"사이반쇼마에（법원）",202100,,
stops,stop_name,ja,"裁判所前",202200,,
stops,stop_name,ja-Hrkt,"さいばんしょまえ",202200,,
stops,stop_name,en,"Saibansho-mae(Court)",202200,,
stops,stop_name,zh-Hans,"裁判所前（法院）",202200,,
stops,stop_name,zh-Hant,"裁判所前（法院）",202200,,
stops,stop_name,ko,"사이반쇼마에（법원）",202200,,
stops,stop_name,ja,"知恩院前",203300,,
stops,stop_name,ja-Hrkt,"ちおんいんまえ",203300,,
stops,stop_name,en,"Chionin-mae (Chionin Temple)",203300,,
stops,stop_name,zh-Hans,"知恩院前",203300,,
stops,stop_name,zh-Hant,"知恩院前",203300,,
stops,stop_name,ko,"지온인마에",203300,,
stops,stop_name,ja,"知恩院前",203400,,
stops,stop_name,ja-Hrkt,"ちおんいんまえ",203400,,
stops,stop_name,en,"Chionin-mae (Chionin Temple)",203400,,
stops,stop_name,zh-Hans,"知恩院前",203400,,
stops,stop_name,zh-Hant,"知恩院前",203400,,
stops,stop_name,ko,"지온인마에",203400,,
stops,stop_name,ja,"西大路三条",204310,,
stops,stop_name,ja-Hrkt,"にしおおじさんじょう",204310,,
stops,stop_name,en,"Nishioji Sanjo",204310,,
stops,stop_name,zh-Hans,"西大路三条",204310,,
stops,stop_name,zh-Hant,"西大路三条",204310,,
stops,stop_name,ko,"니시오지산조",204310,,
stops,stop_name,ja,"西大路三条",204320,,
stops,stop_name,ja-Hrkt,"にしおおじさんじょう",204320,,
stops,stop_name,en,"Nishioji Sanjo",204320,,
stops,stop_name,zh-Hans,"西大路三条",204320,,
stops,stop_name,zh-Hant,"西大路三条",204320,,
stops,stop_name,ko,"니시오지산조",204320,,
stops,stop_name,ja,"西大路三条",204400,,
stops,stop_name,ja-Hrkt,"にしおおじさんじょう",204400,,
stops,stop_name,en,"Nishioji Sanjo",204400,,
stops,stop_name,zh-Hans,"西大路三条",204400,,
stops,stop_name,zh-Hant,"西大路三条",204400,,
stops,stop_name,ko,"니시오지산조",204400,,
stops,stop_name,ja,"山ノ内",205100,,
stops,stop_name,ja-Hrkt,"やまのうち",205100,,
stops,stop_name,en,"Yamanouchi",205100,,
stops,stop_name,zh-Hans,"山之内",205100,,
stops,stop_name,zh-Hant,"山之內",205100,,
stops,stop_name,ko,"야마노우치",205100,,
stops,stop_name,ja,"山ノ内",205200,,
stops,stop_name,ja-Hrkt,"やまのうち",205200,,
stops,stop_name,en,"Yamanouchi",205200,,
stops,stop_name,zh-Hans,"山之内",205200,,
stops,stop_name,zh-Hant,"山之內",205200,,
stops,stop_name,ko,"야마노우치",205200,,
stops,stop_name,ja,"庚申前",206300,,
stops,stop_name,ja-Hrkt,"こうしんまえ",206300,,
stops,stop_name,en,"Koshin-mae",206300,,
stops,stop_name,zh-Hans,"庚申前",206300,,
stops,stop_name,zh-Hant,"庚申前",206300,,
stops,stop_name,ko,"고신마에",206300,,
stops,stop_name,ja,"庚申前",206400,,
stops,stop_name,ja-Hrkt,"こうしんまえ",206400,,
stops,stop_name,en,"Koshin-mae",206400,,
stops,stop_name,zh-Hans,"庚申前",206400,,
stops,stop_name,zh-Hant,"庚申前",206400,,
stops,stop_name,ko,"고신마에",206400,,
stops,stop_name,ja,"竹田浄菩提院町",207100,,
stops,stop_name,ja-Hrkt,"たけだじょうぼだいいんちょう",207100,,
stops,stop_name,en,"Takeda Jobodaiincho",207100,,
stops,stop_name,zh-Hans,"竹田净菩堤院町",207100,,
stops,stop_name,zh-Hant,"竹田淨菩堤院町",207100,,
stops,stop_name,ko,"다케다조보다이인초",207100,,
stops,stop_name,ja,"竹田浄菩提院町",207200,,
stops,stop_name,ja-Hrkt,"たけだじょうぼだいいんちょう",207200,,
stops,stop_name,en,"Takeda Jobodaiincho",207200,,
stops,stop_name,zh-Hans,"竹田净菩堤院町",207200,,
stops,stop_name,zh-Hant,"竹田淨菩堤院町",207200,,
stops,stop_name,ko,"다케다조보다이인초",207200,,
stops,stop_name,ja,"蚕ノ社",208100,,
stops,stop_name,ja-Hrkt,"かいこのやしろ",208100,,
stops,stop_name,en,"Kaikonoyashiro",208100,,
stops,stop_name,zh-Hans,"蚕之社",208100,,
stops,stop_name,zh-Hant,"蠶之社",208100,,
stops,stop_name,ko,"가이코노야시로",208100,,
stops,stop_name,ja,"蚕ノ社",208200,,
stops,stop_name,ja-Hrkt,"かいこのやしろ",208200,,
stops,stop_name,en,"Kaikonoyashiro",208200,,
stops,stop_name,zh-Hans,"蚕之社",208200,,
stops,stop_name,zh-Hant,"蠶之社",208200,,
stops,stop_name,ko,"가이코노야시로",208200,,
stops,stop_name,ja,"太秦東口",209100,,
stops,stop_name,ja-Hrkt,"うずまさひがしぐち",209100,,
stops,stop_name,en,"Uzumasa Higashiguchi",209100,,
stops,stop_name,zh-Hans,"太秦东口",209100,,
stops,stop_name,zh-Hant,"太秦東口",209100,,
stops,stop_name,ko,"우즈마사히가시구치",209100,,
stops,stop_name,ja,"太秦東口",209200,,
stops,stop_name,ja-Hrkt,"うずまさひがしぐち",209200,,
stops,stop_name,en,"Uzumasa Higashiguchi",209200,,
stops,stop_name,zh-Hans,"太秦东口",209200,,
stops,stop_name,zh-Hant,"太秦東口",209200,,
stops,stop_name,ko,"우즈마사히가시구치",209200,,
stops,stop_name,ja,"太秦広隆寺前",210100,,
stops,stop_name,ja-Hrkt,"うずまさこうりゅうじまえ",210100,,
stops,stop_name,en,"Uzumasa Koryuji-mae (Koryuji Temple)",210100,,
stops,stop_name,zh-Hans,"太秦广隆寺前",210100,,
stops,stop_name,zh-Hant,"太秦廣隆寺前",210100,,
stops,stop_name,ko,"우즈마사코류지마에",210100,,
stops,stop_name,ja,"太秦広隆寺前",210200,,
stops,stop_name,ja-Hrkt,"うずまさこうりゅうじまえ",210200,,
stops,stop_name,en,"Uzumasa Koryuji-mae (Koryuji Temple)",210200,,
stops,stop_name,zh-Hans,"太秦广隆寺前",210200,,
stops,stop_name,zh-Hant,"太秦廣隆寺前",210200,,
stops,stop_name,ko,"우즈마사코류지마에",210200,,
stops,stop_name,ja,"太秦開町",211100,,
stops,stop_name,ja-Hrkt,"うずまさひらきちょう",211100,,
stops,stop_name,en,"Uzumasa Hirakicho",211100,,
stops,stop_name,zh-Hans,"太秦开町",211100,,
stops,stop_name,zh-Hant,"太秦開町",211100,,
stops,stop_name,ko,"우즈마사히라키초",211100,,
stops,stop_name,ja,"太秦開町",211200,,
stops,stop_name,ja-Hrkt,"うずまさひらきちょう",211200,,
stops,stop_name,en,"Uzumasa Hirakicho",211200,,
stops,stop_name,zh-Hans,"太秦开町",211200,,
stops,stop_name,zh-Hant,"太秦開町",211200,,
stops,stop_name,ko,"우즈마사히라키초",211200,,
stops,stop_name,ja,"帷子ノ辻",212100,,
stops,stop_name,ja-Hrkt,"かたびらのつじ",212100,,
stops,stop_name,en,"Katabiranotsuji",212100,,
stops,stop_name,zh-Hans,"帷子之辻",212100,,
stops,stop_name,zh-Hant,"帷子之辻",212100,,
stops,stop_name,ko,"가타비라노쓰지",212100,,
stops,stop_name,ja,"帷子ノ辻",212200,,
stops,stop_name,ja-Hrkt,"かたびらのつじ",212200,,
stops,stop_name,en,"Katabiranotsuji",212200,,
stops,stop_name,zh-Hans,"帷子之辻",212200,,
stops,stop_name,zh-Hant,"帷子之辻",212200,,
stops,stop_name,ko,"가타비라노쓰지",212200,,
stops,stop_name,ja,"生田口",213100,,
stops,stop_name,ja-Hrkt,"おいたぐち",213100,,
stops,stop_name,en,"Oitaguchi",213100,,
stops,stop_name,zh-Hans,"生田口",213100,,
stops,stop_name,zh-Hant,"生田口",213100,,
stops,stop_name,ko,"오이타구치",213100,,
stops,stop_name,ja,"生田口",213200,,
stops,stop_name,ja-Hrkt,"おいたぐち",213200,,
stops,stop_name,en,"Oitaguchi",213200,,
stops,stop_name,zh-Hans,"生田口",213200,,
stops,stop_name,zh-Hant,"生田口",213200,,
stops,stop_name,ko,"오이타구치",213200,,
stops,stop_name,ja,"有栖川",214100,,
stops,stop_name,ja-Hrkt,"ありすがわ",214100,,
stops,stop_name,en,"Arisugawa",214100,,
stops,stop_name,zh-Hans,"有栖川",214100,,
stops,stop_name,zh-Hant,"有栖川",214100,,
stops,stop_name,ko,"아리스가와",214100,,
stops,stop_name,ja,"有栖川",214200,,
stops,stop_name,ja-Hrkt,"ありすがわ",214200,,
stops,stop_name,en,"Arisugawa",214200,,
stops,stop_name,zh-Hans,"有栖川",214200,,
stops,stop_name,zh-Hant,"有栖川",214200,,
stops,stop_name,ko,"아리스가와",214200,,
stops,stop_name,ja,"車折神社前",215100,,
stops,stop_name,ja-Hrkt,"くるまざきじんじゃまえ",215100,,
stops,stop_name,en,"Kurumazaki Jinja-mae (Kurumazaki-jinja Shrine)",215100,,
stops,stop_name,zh-Hans,"车折神社前",215100,,
stops,stop_name,zh-Hant,"車折神社前",215100,,
stops,stop_name,ko,"구루마자키진자마에",215100,,
stops,stop_name,ja,"車折神社前",215200,,
stops,stop_name,ja-Hrkt,"くるまざきじんじゃまえ",215200,,
stops,stop_name,en,"Kurumazaki Jinja-mae (Kurumazaki-jinja Shrine)",215200,,
stops,stop_name,zh-Hans,"车折神社前",215200,,
stops,stop_name,zh-Hant,"車折神社前",215200,,
stops,stop_name,ko,"구루마자키진자마에",215200,,
stops,stop_name,ja,"下嵯峨",216100,,
stops,stop_name,ja-Hrkt,"しもさが",216100,,
stops,stop_name,en,"Shimo-Saga",216100,,
stops,stop_name,zh-Hans,"下嵯峨",216100,,
stops,stop_name,zh-Hant,"下嵯峨",216100,,
stops,stop_name,ko,"시모사가",216100,,
stops,stop_name,ja,"下嵯峨",216200,,
stops,stop_name,ja-Hrkt,"しもさが",216200,,
stops,stop_name,en,"Shimo-Saga",216200,,
stops,stop_name,zh-Hans,"下嵯峨",216200,,
stops,stop_name,zh-Hant,"下嵯峨",216200,,
stops,stop_name,ko,"시모사가",216200,,
stops,stop_name,ja,"嵐山（渡月橋北詰）",217100,,
stops,stop_name,ja-Hrkt,"あらしやま（とげつきょうきたづめ）",217100,,
stops,stop_name,en,"Arashiyama (Togetsukyo Kitazume)",217100,,
stops,stop_name,zh-Hans,"岚山（渡月桥北诘）",217100,,
stops,stop_name,zh-Hant,"嵐山（渡月橋北詰）",217100,,
stops,stop_name,ko,"아라시야마（도게쓰교키타즈메）",217100,,
stops,stop_name,ja,"嵐山（渡月橋北詰）",217200,,
stops,stop_name,ja-Hrkt,"あらしやま（とげつきょうきたづめ）",217200,,
stops,stop_name,en,"Arashiyama (Togetsukyo Kitazume)",217200,,
stops,stop_name,zh-Hans,"岚山（渡月桥北诘）",217200,,
stops,stop_name,zh-Hant,"嵐山（渡月橋北詰）",217200,,
stops,stop_name,ko,"아라시야마（도게쓰교키타즈메）",217200,,
stops,stop_name,ja,"立命館大学前",218001,,
stops,stop_name,ja-Hrkt,"りつめいかんだいがくまえ",218001,,
stops,stop_name,en,"Ritsumeikan Daigaku-mae (Ritsumeikan University)",218001,,
stops,stop_name,zh-Hans,"立命馆大学前",218001,,
stops,stop_name,zh-Hant,"立命館大學前",218001,,
stops,stop_name,ko,"리쓰메이칸다이가쿠마에",218001,,
stops,stop_name,ja,"立命館大学前",218110,,
stops,stop_name,ja-Hrkt,"りつめいかんだいがくまえ",218110,,
stops,stop_name,en,"Ritsumeikan Daigaku-mae (Ritsumeikan University)",218110,,
stops,stop_name,zh-Hans,"立命馆大学前",218110,,
stops,stop_name,zh-Hant,"立命館大學前",218110,,
stops,stop_name,ko,"리쓰메이칸다이가쿠마에",218110,,
stops,stop_name,ja,"立命館大学前",218120,,
stops,stop_name,ja-Hrkt,"りつめいかんだいがくまえ",218120,,
stops,stop_name,en,"Ritsumeikan Daigaku-mae (Ritsumeikan University)",218120,,
stops,stop_name,zh-Hans,"立命馆大学前",218120,,
stops,stop_name,zh-Hant,"立命館大學前",218120,,
stops,stop_name,ko,"리쓰메이칸다이가쿠마에",218120,,
stops,stop_name,ja,"立命館大学前",218200,,
stops,stop_name,ja-Hrkt,"りつめいかんだいがくまえ",218200,,
stops,stop_name,en,"Ritsumeikan Daigaku-mae (Ritsumeikan University)",218200,,
stops,stop_name,zh-Hans,"立命馆大学前",218200,,
stops,stop_name,zh-Hant,"立命館大學前",218200,,
stops,stop_name,ko,"리쓰메이칸다이가쿠마에",218200,,
stops,stop_name,ja,"金閣寺道",221310,,
stops,stop_name,ja-Hrkt,"きんかくじみち",221310,,
stops,stop_name,en,"Kinkakuji-michi (Kinkakuji Temple)",221310,,
stops,stop_name,zh-Hans,"金阁寺道",221310,,
stops,stop_name,zh-Hant,"金閣寺道",221310,,
stops,stop_name,ko,"킨카쿠지미치（금각사）",221310,,
stops,stop_name,ja,"金閣寺道",221320,,
stops,stop_name,ja-Hrkt,"きんかくじみち",221320,,
stops,stop_name,en,"Kinkakuji-michi (Kinkakuji Temple)",221320,,
stops,stop_name,zh-Hans,"金阁寺道",221320,,
stops,stop_name,zh-Hant,"金閣寺道",221320,,
stops,stop_name,ko,"킨카쿠지미치（금각사）",221320,,
stops,stop_name,ja,"金閣寺道",221400,,
stops,stop_name,ja-Hrkt,"きんかくじみち",221400,,
stops,stop_name,en,"Kinkakuji-michi (Kinkakuji Temple)",221400,,
stops,stop_name,zh-Hans,"金阁寺道",221400,,
stops,stop_name,zh-Hant,"金閣寺道",221400,,
stops,stop_name,ko,"킨카쿠지미치（금각사）",221400,,
stops,stop_name,ja,"千本北大路",222100,,
stops,stop_name,ja-Hrkt,"せんぼんきたおおじ",222100,,
stops,stop_name,en,"Senbon Kitaoji",222100,,
stops,stop_name,zh-Hans,"千本北大路",222100,,
stops,stop_name,zh-Hant,"千本北大路",222100,,
stops,stop_name,ko,"센본키타오지",222100,,
stops,stop_name,ja,"千本北大路",222200,,
stops,stop_name,ja-Hrkt,"せんぼんきたおおじ",222200,,
stops,stop_name,en,"Senbon Kitaoji",222200,,
stops,stop_name,zh-Hans,"千本北大路",222200,,
stops,stop_name,zh-Hant,"千本北大路",222200,,
stops,stop_name,ko,"센본키타오지",222200,,
stops,stop_name,ja,"千本北大路",222300,,
stops,stop_name,ja-Hrkt,"せんぼんきたおおじ",222300,,
stops,stop_name,en,"Senbon Kitaoji",222300,,
stops,stop_name,zh-Hans,"千本北大路",222300,,
stops,stop_name,zh-Hant,"千本北大路",222300,,
stops,stop_name,ko,"센본키타오지",222300,,
stops,stop_name,ja,"千本北大路",222400,,
stops,stop_name,ja-Hrkt,"せんぼんきたおおじ",222400,,
stops,stop_name,en,"Senbon Kitaoji",222400,,
stops,stop_name,zh-Hans,"千本北大路",222400,,
stops,stop_name,zh-Hant,"千本北大路",222400,,
stops,stop_name,ko,"센본키타오지",222400,,
stops,stop_name,ja,"船岡山",223100,,
stops,stop_name,ja-Hrkt,"ふなおかやま",223100,,
stops,stop_name,en,"Funaokayama",223100,,
stops,stop_name,zh-Hans,"船冈山",223100,,
stops,stop_name,zh-Hant,"船岡山",223100,,
stops,stop_name,ko,"후나오카야마",223100,,
stops,stop_name,ja,"船岡山",223200,,
stops,stop_name,ja-Hrkt,"ふなおかやま",223200,,
stops,stop_name,en,"Funaokayama",223200,,
stops,stop_name,zh-Hans,"船冈山",223200,,
stops,stop_name,zh-Hant,"船岡山",223200,,
stops,stop_name,ko,"후나오카야마",223200,,
stops,stop_name,ja,"建勲神社前",224100,,
stops,stop_name,ja-Hrkt,"けんくんじんじゃまえ",224100,,
stops,stop_name,en,"Kenkun Jinja-mae (Kenkun-jinja Shrine)",224100,,
stops,stop_name,zh-Hans,"建勲神社前",224100,,
stops,stop_name,zh-Hant,"建勲神社前",224100,,
stops,stop_name,ko,"겐쿤진자마에",224100,,
stops,stop_name,ja,"建勲神社前",224200,,
stops,stop_name,ja-Hrkt,"けんくんじんじゃまえ",224200,,
stops,stop_name,en,"Kenkun Jinja-mae (Kenkun-jinja Shrine)",224200,,
stops,stop_name,zh-Hans,"建勲神社前",224200,,
stops,stop_name,zh-Hant,"建勲神社前",224200,,
stops,stop_name,ko,"겐쿤진자마에",224200,,
stops,stop_name,ja,"大徳寺前",225100,,
stops,stop_name,ja-Hrkt,"だいとくじまえ",225100,,
stops,stop_name,en,"Daitokuji-mae (Daitokuji Temple)",225100,,
stops,stop_name,zh-Hans,"大德寺前",225100,,
stops,stop_name,zh-Hant,"大徳寺前",225100,,
stops,stop_name,ko,"다이토쿠지마에",225100,,
stops,stop_name,ja,"大徳寺前",225200,,
stops,stop_name,ja-Hrkt,"だいとくじまえ",225200,,
stops,stop_name,en,"Daitokuji-mae (Daitokuji Temple)",225200,,
stops,stop_name,zh-Hans,"大德寺前",225200,,
stops,stop_name,zh-Hant,"大徳寺前",225200,,
stops,stop_name,ko,"다이토쿠지마에",225200,,
stops,stop_name,ja,"久我石原町",226100,,
stops,stop_name,ja-Hrkt,"こがいしはらちょう",226100,,
stops,stop_name,en,"Koga Ishiharacho",226100,,
stops,stop_name,zh-Hans,"久我石原町",226100,,
stops,stop_name,zh-Hant,"久我石原町",226100,,
stops,stop_name,ko,"고가이시하라초",226100,,
stops,stop_name,ja,"久我石原町",226200,,
stops,stop_name,ja-Hrkt,"こがいしはらちょう",226200,,
stops,stop_name,en,"Koga Ishiharacho",226200,,
stops,stop_name,zh-Hans,"久我石原町",226200,,
stops,stop_name,zh-Hant,"久我石原町",226200,,
stops,stop_name,ko,"고가이시하라초",226200,,
stops,stop_name,ja,"東土川橋",227100,,
stops,stop_name,ja-Hrkt,"ひがしつちかわばし",227100,,
stops,stop_name,en,"Higashitsuchikawabashi",227100,,
stops,stop_name,zh-Hans,"东土川桥",227100,,
stops,stop_name,zh-Hant,"東土川橋",227100,,
stops,stop_name,ko,"히가시쓰치카와바시",227100,,
stops,stop_name,ja,"東土川橋",227200,,
stops,stop_name,ja-Hrkt,"ひがしつちかわばし",227200,,
stops,stop_name,en,"Higashitsuchikawabashi",227200,,
stops,stop_name,zh-Hans,"东土川桥",227200,,
stops,stop_name,zh-Hant,"東土川橋",227200,,
stops,stop_name,ko,"히가시쓰치카와바시",227200,,
stops,stop_name,ja,"国道東土川",228300,,
stops,stop_name,ja-Hrkt,"こくどうひがしつちかわ",228300,,
stops,stop_name,en,"Kokudo Higashitsuchikawa",228300,,
stops,stop_name,zh-Hans,"国道东土川",228300,,
stops,stop_name,zh-Hant,"國道東土川",228300,,
stops,stop_name,ko,"고쿠도히가시쓰치카와",228300,,
stops,stop_name,ja,"国道東土川",228400,,
stops,stop_name,ja-Hrkt,"こくどうひがしつちかわ",228400,,
stops,stop_name,en,"Kokudo Higashitsuchikawa",228400,,
stops,stop_name,zh-Hans,"国道东土川",228400,,
stops,stop_name,zh-Hant,"國道東土川",228400,,
stops,stop_name,ko,"고쿠도히가시쓰치카와",228400,,
stops,stop_name,ja,"久世殿城町",229100,,
stops,stop_name,ja-Hrkt,"くぜとのしろちょう",229100,,
stops,stop_name,en,"Kuze Tonoshirocho",229100,,
stops,stop_name,zh-Hans,"久世殿城町",229100,,
stops,stop_name,zh-Hant,"久世殿城町",229100,,
stops,stop_name,ko,"구제토노시로초",229100,,
stops,stop_name,ja,"久世殿城町",229300,,
stops,stop_name,ja-Hrkt,"くぜとのしろちょう",229300,,
stops,stop_name,en,"Kuze Tonoshirocho",229300,,
stops,stop_name,zh-Hans,"久世殿城町",229300,,
stops,stop_name,zh-Hant,"久世殿城町",229300,,
stops,stop_name,ko,"구제토노시로초",229300,,
stops,stop_name,ja,"久世殿城町",229400,,
stops,stop_name,ja-Hrkt,"くぜとのしろちょう",229400,,
stops,stop_name,en,"Kuze Tonoshirocho",229400,,
stops,stop_name,zh-Hans,"久世殿城町",229400,,
stops,stop_name,zh-Hant,"久世殿城町",229400,,
stops,stop_name,ko,"구제토노시로초",229400,,
stops,stop_name,ja,"下久世",230300,,
stops,stop_name,ja-Hrkt,"しもくぜ",230300,,
stops,stop_name,en,"Shimo-Kuze",230300,,
stops,stop_name,zh-Hans,"下久世",230300,,
stops,stop_name,zh-Hant,"下久世",230300,,
stops,stop_name,ko,"시모쿠제",230300,,
stops,stop_name,ja,"下久世",230400,,
stops,stop_name,ja-Hrkt,"しもくぜ",230400,,
stops,stop_name,en,"Shimo-Kuze",230400,,
stops,stop_name,zh-Hans,"下久世",230400,,
stops,stop_name,zh-Hant,"下久世",230400,,
stops,stop_name,ko,"시모쿠제",230400,,
stops,stop_name,ja,"中久世",231100,,
stops,stop_name,ja-Hrkt,"なかくぜ",231100,,
stops,stop_name,en,"Nakakuze",231100,,
stops,stop_name,zh-Hans,"中久世",231100,,
stops,stop_name,zh-Hant,"中久世",231100,,
stops,stop_name,ko,"나카쿠제",231100,,
stops,stop_name,ja,"中久世",231200,,
stops,stop_name,ja-Hrkt,"なかくぜ",231200,,
stops,stop_name,en,"Nakakuze",231200,,
stops,stop_name,zh-Hans,"中久世",231200,,
stops,stop_name,zh-Hant,"中久世",231200,,
stops,stop_name,ko,"나카쿠제",231200,,
stops,stop_name,ja,"中久世",231300,,
stops,stop_name,ja-Hrkt,"なかくぜ",231300,,
stops,stop_name,en,"Nakakuze",231300,,
stops,stop_name,zh-Hans,"中久世",231300,,
stops,stop_name,zh-Hant,"中久世",231300,,
stops,stop_name,ko,"나카쿠제",231300,,
stops,stop_name,ja,"中久世",231400,,
stops,stop_name,ja-Hrkt,"なかくぜ",231400,,
stops,stop_name,en,"Nakakuze",231400,,
stops,stop_name,zh-Hans,"中久世",231400,,
stops,stop_name,zh-Hant,"中久世",231400,,
stops,stop_name,ko,"나카쿠제",231400,,
stops,stop_name,ja,"久世橋西詰",232100,,
stops,stop_name,ja-Hrkt,"くぜばしにしづめ",232100,,
stops,stop_name,en,"Kuzebashi Nishizume",232100,,
stops,stop_name,zh-Hans,"久世桥西诘（西侧）",232100,,
stops,stop_name,zh-Hant,"久世橋西詰（西側）",232100,,
stops,stop_name,ko,"구제바시니시즈메",232100,,
stops,stop_name,ja,"久世橋西詰",232200,,
stops,stop_name,ja-Hrkt,"くぜばしにしづめ",232200,,
stops,stop_name,en,"Kuzebashi Nishizume",232200,,
stops,stop_name,zh-Hans,"久世桥西诘（西侧）",232200,,
stops,stop_name,zh-Hant,"久世橋西詰（西側）",232200,,
stops,stop_name,ko,"구제바시니시즈메",232200,,
stops,stop_name,ja,"久世橋西詰",232300,,
stops,stop_name,ja-Hrkt,"くぜばしにしづめ",232300,,
stops,stop_name,en,"Kuzebashi Nishizume",232300,,
stops,stop_name,zh-Hans,"久世桥西诘（西侧）",232300,,
stops,stop_name,zh-Hant,"久世橋西詰（西側）",232300,,
stops,stop_name,ko,"구제바시니시즈메",232300,,
stops,stop_name,ja,"久世橋東詰",233110,,
stops,stop_name,ja-Hrkt,"くぜばしひがしづめ",233110,,
stops,stop_name,en,"Kuzebashi Higashizume",233110,,
stops,stop_name,zh-Hans,"久世桥东诘（东侧）",233110,,
stops,stop_name,zh-Hant,"久世橋東詰（東側）",233110,,
stops,stop_name,ko,"구제바시히가시즈메",233110,,
stops,stop_name,ja,"久世橋東詰",233120,,
stops,stop_name,ja-Hrkt,"くぜばしひがしづめ",233120,,
stops,stop_name,en,"Kuzebashi Higashizume",233120,,
stops,stop_name,zh-Hans,"久世桥东诘（东侧）",233120,,
stops,stop_name,zh-Hant,"久世橋東詰（東側）",233120,,
stops,stop_name,ko,"구제바시히가시즈메",233120,,
stops,stop_name,ja,"久世橋東詰",233200,,
stops,stop_name,ja-Hrkt,"くぜばしひがしづめ",233200,,
stops,stop_name,en,"Kuzebashi Higashizume",233200,,
stops,stop_name,zh-Hans,"久世桥东诘（东侧）",233200,,
stops,stop_name,zh-Hant,"久世橋東詰（東側）",233200,,
stops,stop_name,ko,"구제바시히가시즈메",233200,,
stops,stop_name,ja,"吉祥院長田町",234300,,
stops,stop_name,ja-Hrkt,"きっしょういんながたちょう",234300,,
stops,stop_name,en,"Kisshoin Nagatacho",234300,,
stops,stop_name,zh-Hans,"吉祥院长田町",234300,,
