route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
00803,02001,00803_02001_11737,福王子・高鼻町・山越中町,,1,00803_02001_11737,S_00883000,1,0
00803,02001,00803_02001_11745,太秦天神川駅,,1,00803_02001_11745,S_00893000,1,0
00803,02001,00803_02001_11748,福王子・高鼻町・山越中町,,1,00803_02001_11748,S_00883000,1,0
00803,02001,00803_02001_11756,太秦天神川駅,,1,00803_02001_11756,S_00893000,1,0
00803,03001,00803_03001_6374,福王子・高鼻町・山越中町,,1,00803_03001_6374,S_00883000,1,0
00803,03001,00803_03001_6382,太秦天神川駅,,1,00803_03001_6382,S_00893000,1,0
00803,03001,00803_03001_6385,福王子・高鼻町・山越中町,,1,00803_03001_6385,S_00883000,1,0
00803,03001,00803_03001_6393,太秦天神川駅,,1,00803_03001_6393,S_00893000,1,0
00900,01001,00900_01001_3703,二条城・京都駅,,1,00900_01001_3703,S_00980000,1,0
00900,01001,00900_01001_3704,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3704,S_00990000,1,0
00900,01001,00900_01001_3705,二条城・京都駅,,1,00900_01001_3705,S_00980000,1,0
00900,01001,00900_01001_3706,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3706,S_00990000,1,0
00900,01001,00900_01001_3724,二条城・京都駅,,1,00900_01001_3724,S_00980000,1,0
00900,01001,00900_01001_3725,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3725,S_00990000,1,0
00900,01001,00900_01001_3726,二条城・京都駅,,1,00900_01001_3726,S_00980000,1,0
00900,01001,00900_01001_3727,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3727,S_00990000,1,0
00900,01001,00900_01001_3748,二条城・京都駅,,1,00900_01001_3748,S_00980000,1,0
00900,01001,00900_01001_3749,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3749,S_00990000,1,0
00900,01001,00900_01001_3750,二条城・京都駅,,1,00900_01001_3750,S_00980000,1,0
00900,01001,00900_01001_3751,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3751,S_00990000,1,0
00900,01001,00900_01001_3754,二条城・京都駅,,1,00900_01001_3754,S_00980000,1,0
00900,01001,00900_01001_3755,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3755,S_00990000,1,0
00900,01001,00900_01001_3756,二条城・京都駅,,1,00900_01001_3756,S_00980000,1,0
00900,01001,00900_01001_3757,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3757,S_00990000,1,0
00900,01001,00900_01001_3775,二条城・京都駅,,1,00900_01001_3775,S_00980000,1,0
00900,01001,00900_01001_3776,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3776,S_00990000,1,0
00900,01001,00900_01001_3777,二条城・京都駅,,1,00900_01001_3777,S_00980000,1,0
00900,01001,00900_01001_3778,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3778,S_00990000,1,0
00900,01001,00900_01001_3785,二条城・京都駅,,1,00900_01001_3785,S_00980000,1,0
00900,01001,00900_01001_3786,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3786,S_00990000,1,0
00900,01001,00900_01001_3787,二条城・京都駅,,1,00900_01001_3787,S_00980000,1,0
00900,01001,00900_01001_3788,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3788,S_00990000,1,0
00900,01001,00900_01001_3791,二条城・京都駅,,1,00900_01001_3791,S_00980000,1,0
00900,01001,00900_01001_3792,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3792,S_00990000,1,0
00900,01001,00900_01001_3917,二条城・京都駅,,1,00900_01001_3917,S_00980000,1,0
00900,01001,00900_01001_3918,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3918,S_00990000,1,0
00900,01001,00900_01001_3919,二条城・京都駅,,1,00900_01001_3919,S_00980000,1,0
00900,01001,00900_01001_3920,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3920,S_00990000,1,0
00900,01001,00900_01001_3921,二条城・京都駅,,1,00900_01001_3921,S_00980000,1,0
00900,01001,00900_01001_3922,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3922,S_00990000,1,0
00900,01001,00900_01001_3923,二条城・京都駅,,1,00900_01001_3923,S_00980000,1,0
00900,01001,00900_01001_3924,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3924,S_00990000,1,0
00900,01001,00900_01001_3925,二条城・京都駅,,1,00900_01001_3925,S_00980000,1,0
00900,01001,00900_01001_3926,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3926,S_00990000,1,0
00900,01001,00900_01001_3927,二条城・京都駅,,1,00900_01001_3927,S_00980000,1,0
00900,01001,00900_01001_3928,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3928,S_00990000,1,0
00900,01001,00900_01001_3931,二条城・京都駅,,1,00900_01001_3931,S_00980000,1,0
00900,01001,00900_01001_3932,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3932,S_00990000,1,0
00900,01001,00900_01001_3933,二条城・京都駅,,1,00900_01001_3933,S_00980000,1,0
00900,01001,00900_01001_3934,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3934,S_00990000,1,0
00900,01001,00900_01001_3935,二条城・京都駅,,1,00900_01001_3935,S_00980000,1,0
00900,01001,00900_01001_3936,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3936,S_00990000,1,0
00900,01001,00900_01001_3937,二条城・京都駅,,1,00900_01001_3937,S_00980000,1,0
00900,01001,00900_01001_3938,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3938,S_00990000,1,0
00900,01001,00900_01001_3939,二条城・京都駅,,1,00900_01001_3939,S_00980000,1,0
00900,01001,00900_01001_3940,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3940,S_00990000,1,0
00900,01001,00900_01001_3941,二条城・京都駅,,1,00900_01001_3941,S_00980000,1,0
00900,01001,00900_01001_3942,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3942,S_00990000,1,0
00900,01001,00900_01001_3943,二条城・京都駅,,1,00900_01001_3943,S_00980000,1,0
00900,01001,00900_01001_3944,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3944,S_00990000,1,0
00900,01001,00900_01001_3945,二条城・京都駅,,1,00900_01001_3945,S_00980000,1,0
00900,01001,00900_01001_3946,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3946,S_00990000,1,0
00900,01001,00900_01001_3947,二条城・京都駅,,1,00900_01001_3947,S_00980000,1,0
00900,01001,00900_01001_3948,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3948,S_00990000,1,0
00900,01001,00900_01001_3949,二条城・京都駅,,1,00900_01001_3949,S_00980000,1,0
00900,01001,00900_01001_3950,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3950,S_00990000,1,0
00900,01001,00900_01001_3953,二条城・京都駅,,1,00900_01001_3953,S_00980000,1,0
00900,01001,00900_01001_3954,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3954,S_00990000,1,0
00900,01001,00900_01001_3955,二条城・京都駅,,1,00900_01001_3955,S_00980000,1,0
00900,01001,00900_01001_3956,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3956,S_00990000,1,0
00900,01001,00900_01001_3957,二条城・京都駅,,1,00900_01001_3957,S_00980000,1,0
00900,01001,00900_01001_3958,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3958,S_00990000,1,0
00900,01001,00900_01001_3959,二条城・京都駅,,1,00900_01001_3959,S_00980000,1,0
00900,01001,00900_01001_3960,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3960,S_00990000,1,0
00900,01001,00900_01001_3963,二条城・京都駅,,1,00900_01001_3963,S_00980000,1,0
00900,01001,00900_01001_3964,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3964,S_00990000,1,0
00900,01001,00900_01001_3965,二条城・京都駅,,1,00900_01001_3965,S_00980000,1,0
00900,01001,00900_01001_3967,二条城・京都駅,,1,00900_01001_3967,S_00980000,1,0
00900,01001,00900_01001_3968,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3968,S_00990000,1,0
00900,01001,00900_01001_3969,二条城・京都駅,,1,00900_01001_3969,S_00980000,1,0
00900,01001,00900_01001_3970,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3970,S_00990000,1,0
00900,01001,00900_01001_3975,二条城・京都駅,,1,00900_01001_3975,S_00980000,1,0
00900,01001,00900_01001_3976,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3976,S_00990000,1,0
00900,01001,00900_01001_3977,二条城・京都駅,,1,00900_01001_3977,S_00980000,1,0
00900,01001,00900_01001_3978,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3978,S_00990000,1,0
00900,01001,00900_01001_3979,二条城・京都駅,,1,00900_01001_3979,S_00980000,1,0
00900,01001,00900_01001_3980,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3980,S_00990000,1,0
00900,01001,00900_01001_3981,二条城・京都駅,,1,00900_01001_3981,S_00980000,1,0
00900,01001,00900_01001_3982,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3982,S_00990000,1,0
00900,01001,00900_01001_3983,二条城・京都駅,,1,00900_01001_3983,S_00980000,1,0
00900,01001,00900_01001_3984,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3984,S_00990000,1,0
00900,01001,00900_01001_3985,二条城・京都駅,,1,00900_01001_3985,S_00980000,1,0
00900,01001,00900_01001_3986,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3986,S_00990000,1,0
00900,01001,00900_01001_3988,二条城・京都駅,,1,00900_01001_3988,S_00980000,1,0
00900,01001,00900_01001_3989,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3989,S_00990000,1,0
00900,01001,00900_01001_3992,二条城・京都駅,,1,00900_01001_3992,S_00980000,1,0
00900,01001,00900_01001_3993,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3993,S_00990000,1,0
00900,01001,00900_01001_3994,二条城・京都駅,,1,00900_01001_3994,S_00980000,1,0
00900,01001,00900_01001_3995,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3995,S_00990000,1,0
00900,01001,00900_01001_3996,二条城・京都駅,,1,00900_01001_3996,S_00980000,1,0
00900,01001,00900_01001_3997,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3997,S_00990000,1,0
00900,01001,00900_01001_3998,二条城・京都駅,,1,00900_01001_3998,S_00980000,1,0
00900,01001,00900_01001_3999,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_3999,S_00990000,1,0
00900,01001,00900_01001_4001,二条城・京都駅,,1,00900_01001_4001,S_00980000,1,0
00900,01001,00900_01001_4002,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4002,S_00990000,1,0
00900,01001,00900_01001_4003,二条城・京都駅,,1,00900_01001_4003,S_00980000,1,0
00900,01001,00900_01001_4004,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4004,S_00990000,1,0
00900,01001,00900_01001_4005,二条城・京都駅,,1,00900_01001_4005,S_00980000,1,0
00900,01001,00900_01001_4006,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4006,S_00990000,1,0
00900,01001,00900_01001_4007,二条城・京都駅,,1,00900_01001_4007,S_00980000,1,0
00900,01001,00900_01001_4008,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4008,S_00990000,1,0
00900,01001,00900_01001_4010,二条城・京都駅,,1,00900_01001_4010,S_00980000,1,0
00900,01001,00900_01001_4011,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4011,S_00990000,1,0
00900,01001,00900_01001_4012,二条城・京都駅,,1,00900_01001_4012,S_00980000,1,0
00900,01001,00900_01001_4013,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4013,S_00990000,1,0
00900,01001,00900_01001_4014,二条城・京都駅,,1,00900_01001_4014,S_00980000,1,0
00900,01001,00900_01001_4015,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4015,S_00990000,1,0
00900,01001,00900_01001_4016,二条城・京都駅,,1,00900_01001_4016,S_00980000,1,0
00900,01001,00900_01001_4017,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4017,S_00990000,1,0
00900,01001,00900_01001_4022,二条城・京都駅,,1,00900_01001_4022,S_00980000,1,0
00900,01001,00900_01001_4023,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4023,S_00990000,1,0
00900,01001,00900_01001_4026,二条城・京都駅,,1,00900_01001_4026,S_00980000,1,0
00900,01001,00900_01001_4027,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4027,S_00990000,1,0
00900,01001,00900_01001_4028,二条城・京都駅,,1,00900_01001_4028,S_00980000,1,0
00900,01001,00900_01001_4034,二条城・京都駅,,1,00900_01001_4034,S_00980000,1,0
00900,01001,00900_01001_4035,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4035,S_00990000,1,0
00900,01001,00900_01001_4040,二条城・京都駅,,1,00900_01001_4040,S_00980000,1,0
00900,01001,00900_01001_4041,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4041,S_00990000,1,0
00900,01001,00900_01001_4045,二条城・京都駅,,1,00900_01001_4045,S_00980000,1,0
00900,01001,00900_01001_4046,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4046,S_00990000,1,0
00900,01001,00900_01001_4047,二条城・京都駅,,1,00900_01001_4047,S_00980000,1,0
00900,01001,00900_01001_4048,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4048,S_00990000,1,0
00900,01001,00900_01001_4052,二条城・京都駅,,1,00900_01001_4052,S_00980000,1,0
00900,01001,00900_01001_4053,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4053,S_00990000,1,0
00900,01001,00900_01001_4063,二条城・京都駅,,1,00900_01001_4063,S_00980000,1,0
00900,01001,00900_01001_4064,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4064,S_00990000,1,0
00900,01001,00900_01001_4065,二条城・京都駅,,1,00900_01001_4065,S_00980000,1,0
00900,01001,00900_01001_4066,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4066,S_00990000,1,0
00900,01001,00900_01001_4071,二条城・京都駅,,1,00900_01001_4071,S_00980000,1,0
00900,01001,00900_01001_4072,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4072,S_00990000,1,0
00900,01001,00900_01001_4077,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4077,S_00990000,1,0
00900,01001,00900_01001_4078,二条城・京都駅,,1,00900_01001_4078,S_00980000,1,0
00900,01001,00900_01001_4079,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4079,S_00990000,1,0
00900,01001,00900_01001_4083,二条城・京都駅,,1,00900_01001_4083,S_00980000,1,0
00900,01001,00900_01001_4084,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4084,S_00990000,1,0
00900,01001,00900_01001_4086,二条城・京都駅,,1,00900_01001_4086,S_00980000,1,0
00900,01001,00900_01001_4087,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4087,S_00990000,1,0
00900,01001,00900_01001_4088,二条城・京都駅,,1,00900_01001_4088,S_00980000,1,0
00900,01001,00900_01001_4089,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4089,S_00990000,1,0
00900,01001,00900_01001_4090,二条城・京都駅,,1,00900_01001_4090,S_00980000,1,0
00900,01001,00900_01001_4091,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4091,S_00990000,1,0
00900,01001,00900_01001_4092,二条城・京都駅,,1,00900_01001_4092,S_00980000,1,0
00900,01001,00900_01001_4093,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4093,S_00990000,1,0
00900,01001,00900_01001_4100,二条城・京都駅,,1,00900_01001_4100,S_00980000,1,0
00900,01001,00900_01001_4101,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4101,S_00990000,1,0
00900,01001,00900_01001_4102,二条城・京都駅,,1,00900_01001_4102,S_00980000,1,0
00900,01001,00900_01001_4103,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4103,S_00990000,1,0
00900,01001,00900_01001_4114,二条城・京都駅,,1,00900_01001_4114,S_00980000,1,0
00900,01001,00900_01001_4116,二条城・京都駅,,1,00900_01001_4116,S_00980000,1,0
00900,01001,00900_01001_4117,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4117,S_00990000,1,0
00900,01001,00900_01001_4123,二条城・京都駅,,1,00900_01001_4123,S_00980000,1,0
00900,01001,00900_01001_4124,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4124,S_00990000,1,0
00900,01001,00900_01001_4125,二条城・京都駅,,1,00900_01001_4125,S_00980000,1,0
00900,01001,00900_01001_4126,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4126,S_00990000,1,0
00900,01001,00900_01001_4127,二条城・京都駅,,1,00900_01001_4127,S_00980000,1,0
00900,01001,00900_01001_4128,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4128,S_00990000,1,0
00900,01001,00900_01001_4131,二条城・京都駅,,1,00900_01001_4131,S_00980000,1,0
00900,01001,00900_01001_4132,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4132,S_00990000,1,0
00900,01001,00900_01001_4133,二条城・京都駅,,1,00900_01001_4133,S_00980000,1,0
00900,01001,00900_01001_4134,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4134,S_00990000,1,0
00900,01001,00900_01001_4135,二条城・京都駅,,1,00900_01001_4135,S_00980000,1,0
00900,01001,00900_01001_4136,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4136,S_00990000,1,0
00900,01001,00900_01001_4139,二条城・京都駅,,1,00900_01001_4139,S_00980000,1,0
00900,01001,00900_01001_4140,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4140,S_00990000,1,0
00900,01001,00900_01001_4141,二条城・京都駅,,1,00900_01001_4141,S_00980000,1,0
00900,01001,00900_01001_4142,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4142,S_00990000,1,0
00900,01001,00900_01001_4143,二条城・京都駅,,1,00900_01001_4143,S_00980000,1,0
00900,01001,00900_01001_4144,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4144,S_00990000,1,0
00900,01001,00900_01001_4145,二条城・京都駅,,1,00900_01001_4145,S_00980000,1,0
00900,01001,00900_01001_4146,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4146,S_00990000,1,0
00900,01001,00900_01001_4147,二条城・京都駅,,1,00900_01001_4147,S_00980000,1,0
00900,01001,00900_01001_4148,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4148,S_00990000,1,0
00900,01001,00900_01001_4151,二条城・京都駅,,1,00900_01001_4151,S_00980000,1,0
00900,01001,00900_01001_4152,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4152,S_00990000,1,0
00900,01001,00900_01001_4153,二条城・京都駅,,1,00900_01001_4153,S_00980000,1,0
00900,01001,00900_01001_4154,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4154,S_00990000,1,0
00900,01001,00900_01001_4155,二条城・京都駅,,1,00900_01001_4155,S_00980000,1,0
00900,01001,00900_01001_4156,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4156,S_00990000,1,0
00900,01001,00900_01001_4158,二条城・京都駅,,1,00900_01001_4158,S_00980000,1,0
00900,01001,00900_01001_4159,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4159,S_00990000,1,0
00900,01001,00900_01001_4160,二条城・京都駅,,1,00900_01001_4160,S_00980000,1,0
00900,01001,00900_01001_4161,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4161,S_00990000,1,0
00900,01001,00900_01001_4165,二条城・京都駅,,1,00900_01001_4165,S_00980000,1,0
00900,01001,00900_01001_4166,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4166,S_00990000,1,0
00900,01001,00900_01001_4167,二条城・京都駅,,1,00900_01001_4167,S_00980000,1,0
00900,01001,00900_01001_4168,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4168,S_00990000,1,0
00900,01001,00900_01001_4169,二条城・京都駅,,1,00900_01001_4169,S_00980000,1,0
00900,01001,00900_01001_4170,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4170,S_00990000,1,0
00900,01001,00900_01001_4173,二条城・京都駅,,1,00900_01001_4173,S_00980000,1,0
00900,01001,00900_01001_4174,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4174,S_00990000,1,0
00900,01001,00900_01001_4175,二条城・京都駅,,1,00900_01001_4175,S_00980000,1,0
00900,01001,00900_01001_4176,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4176,S_00990000,1,0
00900,01001,00900_01001_4177,二条城・京都駅,,1,00900_01001_4177,S_00980000,1,0
00900,01001,00900_01001_4178,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4178,S_00990000,1,0
00900,01001,00900_01001_4179,二条城・京都駅,,1,00900_01001_4179,S_00980000,1,0
00900,01001,00900_01001_4180,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4180,S_00990000,1,0
00900,01001,00900_01001_4183,二条城・京都駅,,1,00900_01001_4183,S_00980000,1,0
00900,01001,00900_01001_4184,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4184,S_00990000,1,0
00900,01001,00900_01001_4185,二条城・京都駅,,1,00900_01001_4185,S_00980000,1,0
00900,01001,00900_01001_4186,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4186,S_00990000,1,0
00900,01001,00900_01001_4191,二条城・京都駅,,1,00900_01001_4191,S_00980000,1,0
00900,01001,00900_01001_4192,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4192,S_00990000,1,0
00900,01001,00900_01001_4193,二条城・京都駅,,1,00900_01001_4193,S_00980000,1,0
00900,01001,00900_01001_4194,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4194,S_00990000,1,0
00900,01001,00900_01001_4195,二条城・京都駅,,1,00900_01001_4195,S_00980000,1,0
00900,01001,00900_01001_4196,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4196,S_00990000,1,0
00900,01001,00900_01001_4197,二条城・京都駅,,1,00900_01001_4197,S_00980000,1,0
00900,01001,00900_01001_4198,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4198,S_00990000,1,0
00900,01001,00900_01001_4210,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4210,S_00990000,1,0
00900,01001,00900_01001_4389,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_01001_4389,S_00990000,1,0
00900,02001,00900_02001_14877,二条城・京都駅,,1,00900_02001_14877,S_00980000,1,0
00900,02001,00900_02001_14878,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14878,S_00990000,1,0
00900,02001,00900_02001_14879,二条城・京都駅,,1,00900_02001_14879,S_00980000,1,0
00900,02001,00900_02001_14880,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14880,S_00990000,1,0
00900,02001,00900_02001_14881,二条城・京都駅,,1,00900_02001_14881,S_00980000,1,0
00900,02001,00900_02001_14882,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14882,S_00990000,1,0
00900,02001,00900_02001_14883,二条城・京都駅,,1,00900_02001_14883,S_00980000,1,0
00900,02001,00900_02001_14884,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14884,S_00990000,1,0
00900,02001,00900_02001_14889,二条城・京都駅,,1,00900_02001_14889,S_00980000,1,0
00900,02001,00900_02001_14890,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14890,S_00990000,1,0
00900,02001,00900_02001_14891,二条城・京都駅,,1,00900_02001_14891,S_00980000,1,0
00900,02001,00900_02001_14892,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14892,S_00990000,1,0
00900,02001,00900_02001_14895,二条城・京都駅,,1,00900_02001_14895,S_00980000,1,0
00900,02001,00900_02001_14896,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14896,S_00990000,1,0
00900,02001,00900_02001_14897,二条城・京都駅,,1,00900_02001_14897,S_00980000,1,0
00900,02001,00900_02001_14898,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14898,S_00990000,1,0
00900,02001,00900_02001_14899,二条城・京都駅,,1,00900_02001_14899,S_00980000,1,0
00900,02001,00900_02001_14900,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14900,S_00990000,1,0
00900,02001,00900_02001_14901,二条城・京都駅,,1,00900_02001_14901,S_00980000,1,0
00900,02001,00900_02001_14902,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14902,S_00990000,1,0
00900,02001,00900_02001_14904,二条城・京都駅,,1,00900_02001_14904,S_00980000,1,0
00900,02001,00900_02001_14905,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14905,S_00990000,1,0
00900,02001,00900_02001_14906,二条城・京都駅,,1,00900_02001_14906,S_00980000,1,0
00900,02001,00900_02001_14907,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14907,S_00990000,1,0
00900,02001,00900_02001_14908,二条城・京都駅,,1,00900_02001_14908,S_00980000,1,0
00900,02001,00900_02001_14909,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14909,S_00990000,1,0
00900,02001,00900_02001_14910,二条城・京都駅,,1,00900_02001_14910,S_00980000,1,0
00900,02001,00900_02001_14911,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14911,S_00990000,1,0
00900,02001,00900_02001_14913,二条城・京都駅,,1,00900_02001_14913,S_00980000,1,0
00900,02001,00900_02001_14914,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14914,S_00990000,1,0
00900,02001,00900_02001_14915,二条城・京都駅,,1,00900_02001_14915,S_00980000,1,0
00900,02001,00900_02001_14916,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14916,S_00990000,1,0
00900,02001,00900_02001_14918,二条城・京都駅,,1,00900_02001_14918,S_00980000,1,0
00900,02001,00900_02001_14919,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14919,S_00990000,1,0
00900,02001,00900_02001_14922,二条城・京都駅,,1,00900_02001_14922,S_00980000,1,0
00900,02001,00900_02001_14923,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14923,S_00990000,1,0
00900,02001,00900_02001_14924,二条城・京都駅,,1,00900_02001_14924,S_00980000,1,0
00900,02001,00900_02001_14925,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14925,S_00990000,1,0
00900,02001,00900_02001_14926,二条城・京都駅,,1,00900_02001_14926,S_00980000,1,0
00900,02001,00900_02001_14927,二条城・上賀茂御薗橋・西賀茂車庫,,1,00900_02001_14927,S_00990000,1,0
00900,02001,00900_02001_14928,二条城・京都駅,,1,00900_02001_14928,S_00980000,1,0
